17, 121, 632, 1
81, 642, 24988, 1
30, 234, 680, 0
17, 31, 112, 1
42, 970, 23078, 1
36, 87, 470, 1
73, 852, 21812, 1
82, 879, 8474, 0
5, 10, 18, 1
74, 96, 60, 0
102, 163, 288, 0
42, 286, 1128, 0
19, 69, 138, 0
25, 53, 62, 0
8, 14, 12, 0
56, 85, 156, 0
21, 60, 464, 1
4, 24, 46, 0
83, 1566, 26548, 1
83, 1356, 48484, 1
36, 234, 718, 0
46, 60, 250, 1
24, 42, 72, 1
106, 510, 4752, 0
84, 115, 370, 0
50, 52, 4, 0
105, 385, 5364, 0
82, 155, 1138, 1
28, 92, 498, 1
71, 155, 1160, 1
10, 21, 88, 1
31, 655, 4684, 0
45, 438, 2798, 0
60, 174, 2226, 1
90, 277, 1662, 0
43, 91, 362, 1
91, 191, 1318, 1
36, 75, 284, 0
11, 815, 2830, 0
42, 416, 8264, 1
21, 52, 234, 1
4, 10, 14, 1
98, 171, 304, 0
91, 636, 17566, 1
61, 2621, 57196, 1
13, 140, 1134, 1
36, 1205, 11512, 0
27, 34, 16, 0
136, 2383, 45608, 0
120, 270, 4830, 1
110, 395, 3328, 0
57, 68, 26, 0
73, 109, 338, 0
36, 241, 3484, 1
41, 147, 1282, 1
79, 87, 20, 0
83, 97, 72, 0
7, 14, 18, 1
12, 29, 64, 1
86, 98, 58, 0
14, 22, 32, 1
14, 165, 1272, 1
76, 87, 38, 0
123, 244, 1984, 1
105, 939, 10060, 0
26, 42, 80, 0
79, 163, 1174, 1
54, 972, 16320, 1
34, 46, 100, 1
130, 155, 116, 0
27, 38, 38, 0
9, 34, 122, 1
67, 90, 92, 0
3, 8, 16, 1
63, 225, 2940, 1
103, 634, 26330, 1
104, 114, 30, 0
5, 13, 22, 1
7, 15, 26, 1
51, 53, 10, 0
1, 5, 8, 1
86, 100, 76, 0
42, 145, 876, 1
85, 3862, 48024, 0
141, 174, 748, 1
132, 4085, 94768, 1
39, 91, 632, 1
80, 86, 14, 0
26, 32, 12, 0
25, 68, 132, 0
26, 54, 258, 1
42, 169, 1604, 1
77, 314, 2310, 0
7, 12, 18, 1
80, 181, 1256, 0
43, 48, 12, 0
70, 5664, 92328, 1
52, 70, 74, 1
89, 233, 2100, 0
54, 115, 242, 0
35, 287, 2602, 1
34, 46, 24, 0
60, 74, 42, 0
33, 97, 196, 0
62, 70, 14, 0
135, 1957, 93658, 1
23, 164, 1108, 1
109, 132, 72, 0
9, 19, 62, 1
80, 342, 1398, 0
15, 23, 16, 0
46, 100, 562, 1
56, 1478, 26588, 1
25, 169, 2450, 1
88, 929, 20492, 1
15, 386, 1176, 0
21, 34, 48, 0
28, 368, 6080, 1
128, 143, 146, 0
74, 83, 72, 1
90, 994, 15982, 0
23, 75, 356, 1
92, 1069, 12994, 0
63, 101, 112, 0
11, 555, 1716, 0
54, 403, 5654, 1
25, 65, 108, 0
81, 170, 884, 0
5, 10, 18, 1
87, 551, 8526, 1
54, 265, 1026, 0
62, 359, 7888, 1
36, 103, 548, 0
3, 5735, 21170, 0
10, 40, 166, 1
90, 1420, 26800, 1
80, 103, 204, 1
31, 199, 2488, 1
35, 340, 2926, 0
20, 4967, 28004, 0
1, 5, 8, 1
45, 55, 28, 0
81, 95, 128, 0
31, 107, 450, 1
54, 174, 1070, 0
34, 276, 2468, 1
48, 61, 66, 0
121, 845, 11018, 0
47, 378, 4392, 1
4, 6, 2, 0
124, 169, 218, 0
9, 17, 14, 0
28, 841, 6944, 0
138, 632, 10972, 0
81, 695, 21454, 1
76, 511, 4322, 0
34, 10747, 39770, 0
80, 1491, 36610, 1
33, 73, 166, 0
141, 2994, 79656, 1
26, 78, 632, 1
1, 69, 204, 0
87, 258, 3596, 1
68, 311, 1808, 0
68, 2575, 68328, 1
36, 209, 2992, 1
59, 63, 8, 0
113, 2126, 57082, 1
12, 44, 192, 1
54, 63, 20, 0
39, 78, 228, 1
33, 108, 462, 0
16, 26, 42, 1
13, 23, 18, 0
120, 873, 11894, 0
32, 65, 420, 1
82, 87, 10, 0
59, 85, 136, 0
71, 76, 16, 0
81, 127, 188, 0
111, 463, 11022, 1
106, 137, 102, 0
9, 31, 102, 1
12, 166, 488, 0
73, 990, 21542, 1
76, 159, 1328, 1
116, 1247, 33910, 1
64, 115, 834, 1
98, 105, 30, 0
31, 107, 752, 1
12, 40, 202, 1
105, 118, 38, 0
21, 3753, 13652, 0
75, 2040, 13292, 0
20, 78, 524, 1
76, 725, 10414, 0
127, 336, 10872, 1
2, 8, 12, 1
80, 113, 358, 1
20, 42, 190, 1
16, 82, 300, 0
2, 4, 4, 1
37, 1216, 35342, 1
32, 81, 246, 0
3, 709, 3054, 0
105, 273, 2716, 1
61, 704, 5706, 0
31, 39, 14, 0
106, 192, 796, 0
72, 1159, 31018, 1
109, 597, 10862, 1
66, 987, 17468, 1
118, 942, 14660, 0
3, 8, 14, 1
87, 1018, 10152, 0
44, 219, 2088, 1
72, 1684, 10294, 0
109, 237, 1376, 0
27, 73, 752, 1
58, 248, 1048, 0
103, 120, 116, 1
20, 45, 100, 0
17, 29, 38, 1
15, 72, 422, 1
110, 211, 1992, 0
63, 106, 1496, 1
36, 77, 276, 1
10, 25, 86, 1
32, 173, 2672, 1
134, 295, 2856, 0
106, 2917, 76088, 1
78, 568, 7640, 1
34, 659, 12752, 1
8, 27, 48, 0
123, 599, 11466, 1
13, 46, 182, 1
72, 80, 70, 1
18, 620, 1906, 0
78, 1339, 21984, 0
109, 117, 36, 0
90, 122, 78, 0
5, 9, 8, 1
26, 175, 1956, 1
42, 1968, 44774, 1
54, 81, 72, 0
57, 910, 18448, 1
12, 24, 22, 0
6, 242, 744, 0
8, 36, 194, 1
103, 203, 1408, 0
22, 582, 5774, 1
51, 59, 14, 0
117, 209, 1082, 1
66, 1888, 29986, 0
3, 8, 16, 1
12, 17, 8, 0
112, 6612, 67074, 0
80, 168, 1316, 1
67, 209, 1468, 1
46, 204, 496, 0
9, 34, 224, 1
7, 218, 628, 0
63, 814, 6698, 0
13, 25, 36, 0
15, 29, 96, 1
74, 103, 132, 0
31, 223, 952, 0
115, 198, 554, 1
138, 149, 72, 1
55, 657, 12020, 1
11, 16, 20, 1
44, 153, 1556, 1
96, 134, 142, 0
128, 190, 528, 0
22, 39, 40, 0
68, 148, 1986, 1
121, 2358, 45226, 0
39, 45, 12, 0
29, 61, 190, 1
79, 1782, 37088, 1
26, 2003, 8732, 0
63, 2410, 60096, 1
76, 106, 126, 0
141, 425, 11674, 1
3, 11, 16, 0
36, 116, 488, 0
5, 586, 3410, 0
117, 1306, 23186, 1
21, 27, 28, 0
70, 2413, 80912, 1
4, 9, 14, 1
55, 9026, 71722, 0
61, 3365, 97854, 1
82, 882, 24140, 1
87, 596, 16598, 1
18, 54, 208, 1
73, 126, 568, 1
129, 177, 786, 1
81, 1279, 4816, 0
46, 107, 846, 1
20, 609, 4156, 0
30, 250, 2768, 1
48, 76, 120, 0
136, 714, 13172, 1
32, 108, 1044, 1
49, 59, 66, 1
129, 303, 4082, 1
54, 93, 230, 1
7, 25, 104, 1
29, 52, 106, 1
16, 58, 330, 1
37, 47, 20, 0
32, 1493, 16114, 0
37, 1498, 28304, 1
17, 168, 462, 0
46, 303, 4532, 1
75, 387, 6266, 1
133, 145, 34, 0
69, 99, 218, 0
7, 18, 22, 0
18, 672, 4968, 0
115, 314, 1500, 0
119, 168, 686, 0
7, 21, 80, 1
3, 7, 8, 1
112, 2164, 28040, 0
46, 166, 1626, 1
93, 369, 2952, 0
46, 664, 12650, 1
28, 48, 150, 1
10, 17, 12, 0
21, 38, 62, 0
70, 1167, 39192, 1
72, 1825, 13530, 0
25, 66, 366, 1
20, 45, 164, 1
28, 36, 28, 0
3, 10, 16, 1
54, 541, 4776, 0
62, 90, 246, 1
124, 136, 100, 1
1, 12, 22, 0
16, 52, 266, 1
20, 52, 212, 1
70, 174, 2310, 1
56, 367, 1782, 0
47, 155, 1140, 1
118, 267, 2114, 0
22, 27, 16, 1
10, 21, 60, 1
45, 192, 2392, 1
21, 52, 382, 1
40, 63, 88, 1
7, 115, 338, 0
38, 157, 664, 0
75, 95, 246, 1
33, 64, 254, 1
27, 206, 2118, 1
71, 1222, 20954, 1
127, 436, 2842, 0
135, 271, 3654, 1
122, 1296, 34962, 1
52, 273, 1512, 0
20, 3669, 27444, 0
33, 312, 3730, 1
8, 22, 52, 1
80, 884, 6994, 0
71, 2804, 24176, 0
101, 1670, 50924, 1
39, 243, 3598, 1
6, 10, 8, 1
14, 16, 4, 0
64, 77, 36, 0
69, 107, 454, 1
30, 1812, 12898, 0
25, 38, 152, 1
7, 2846, 15846, 0
26, 33, 16, 0
13, 4497, 16728, 0
64, 2091, 60972, 1
58, 188, 1976, 1
86, 144, 464, 0
86, 115, 92, 0
117, 163, 342, 1
22, 34, 90, 1
4, 19, 30, 0
43, 67, 142, 0
1, 77, 278, 0
8, 15, 12, 0
28, 47, 110, 1
53, 266, 2904, 1
62, 86, 92, 0
8, 19, 36, 1
7, 27, 78, 1
9, 17, 40, 1
67, 384, 2602, 0
42, 49, 12, 0
76, 1720, 68712, 1
32, 48, 56, 0
85, 198, 2296, 1
31, 115, 598, 0
5, 11, 28, 1
89, 173, 1240, 0
28, 92, 384, 1
31, 88, 432, 1
130, 324, 5304, 1
46, 63, 36, 0
43, 863, 14216, 1
131, 692, 16332, 0
25, 294, 3040, 1
6, 60, 136, 0
68, 214, 1564, 0
120, 203, 894, 0
144, 290, 3892, 1
113, 2209, 34984, 1
15, 110, 854, 1
18, 46, 116, 0
68, 368, 3636, 1
73, 1494, 8648, 0
19, 85, 862, 1
96, 2185, 74272, 1
5, 7, 2, 0
89, 134, 656, 0
71, 1325, 13160, 0
32, 40, 14, 0
14, 27, 86, 1
21, 64, 120, 0
41, 370, 6348, 1
77, 808, 9948, 0
61, 414, 2430, 0
6, 10, 12, 1
66, 177, 1540, 1
90, 1697, 25172, 0
13, 56, 490, 1
57, 484, 2916, 0
77, 2589, 75846, 1
31, 67, 300, 1
125, 493, 11236, 1
10, 7291, 27374, 0
89, 123, 104, 0
86, 124, 334, 0
13, 30, 68, 1
26, 47, 192, 1
101, 242, 1610, 0
16, 125, 1002, 1
10, 37, 156, 1
3, 253, 966, 0
7, 35, 76, 0
22, 146, 634, 0
82, 233, 1410, 0
114, 910, 7926, 0
14, 102, 268, 0
5, 12, 20, 1
16, 29, 28, 0
67, 1621, 33836, 1
86, 679, 11544, 1
15, 29, 68, 1
102, 190, 1494, 0
75, 119, 218, 0
22, 272, 3300, 1
24, 36, 112, 1
25, 49, 158, 1
7, 14, 18, 1
31, 100, 828, 1
38, 53, 32, 0
18, 71, 536, 1
4, 37, 82, 0
114, 4074, 71956, 0
75, 82, 16, 0
134, 407, 3818, 0
25, 233, 2418, 1
120, 3602, 18852, 0
112, 140, 298, 0
18, 50, 138, 0
81, 260, 1114, 0
53, 103, 334, 1
37, 42, 8, 0
43, 95, 214, 0
133, 257, 1244, 0
24, 242, 1218, 0
50, 129, 454, 0
54, 141, 560, 0
28, 107, 950, 1
124, 264, 1152, 0
25, 2224, 10710, 0
12, 213, 910, 0
46, 371, 3824, 1
30, 151, 1642, 1
31, 77, 456, 1
8, 20, 66, 1
93, 172, 1138, 0
68, 96, 266, 0
126, 3413, 20398, 0
45, 4499, 63774, 1
114, 292, 3784, 1
40, 105, 870, 1
30, 148, 1966, 1
135, 147, 60, 0
114, 2163, 21768, 0
4, 5103, 21630, 0
7, 22, 38, 0
119, 211, 1128, 1
127, 307, 3094, 1
75, 270, 2418, 1
58, 361, 3814, 1
64, 4098, 92330, 1
1, 5, 8, 1
7, 17, 38, 1
60, 1361, 13200, 0
30, 64, 458, 1
18, 36, 100, 1
85, 283, 2322, 0
112, 1207, 22678, 0
76, 6087, 44114, 0
13, 24, 26, 0
5, 10, 20, 1
5, 13, 16, 1
4, 11, 20, 1
11, 848, 2916, 0
45, 655, 4590, 0
22, 116, 328, 0
126, 136, 28, 0
80, 628, 16718, 1
103, 110, 24, 0
35, 242, 1180, 0
56, 90, 150, 0
3, 8, 16, 1
42, 421, 6408, 1
16, 50, 264, 1
5, 2173, 7700, 0
34, 47, 42, 0
82, 93, 22, 0
18, 42, 204, 1
33, 1456, 22026, 1
92, 125, 444, 0
28, 260, 4134, 1
87, 2120, 25888, 0
55, 91, 208, 0
29, 3234, 64942, 1
83, 124, 148, 0
8, 17, 36, 1
26, 85, 180, 0
26, 73, 410, 1
4, 128, 480, 0
101, 351, 4562, 1
61, 71, 106, 1
1, 13051, 48356, 0
33, 37, 6, 0
20, 74, 248, 0
107, 1930, 39532, 1
24, 28, 6, 0
34, 146, 1484, 1
80, 94, 122, 0
108, 114, 12, 0
90, 2992, 33956, 0
85, 1625, 43644, 1
54, 352, 2380, 0
31, 156, 480, 0
65, 105, 146, 0
81, 164, 386, 0
18, 23, 8, 0
9, 17, 48, 1
137, 372, 6008, 1
6, 28, 130, 1
21, 49, 276, 1
20, 53, 242, 0
7, 22, 66, 1
43, 922, 18782, 1
22, 60, 344, 1
132, 1486, 24952, 0
46, 196, 916, 0
27, 39, 24, 0
11, 575, 3040, 0
8, 249, 1178, 0
12, 21, 46, 1
13, 21, 24, 0
13, 22, 54, 1
22, 145, 1346, 1
15, 32, 90, 1
7, 12, 24, 1
39, 51, 46, 0
105, 216, 1578, 0
113, 649, 13706, 1
105, 1904, 67338, 1
34, 37, 10, 0
74, 2348, 49922, 1
61, 612, 11270, 1
4, 9, 12, 1
1, 30, 76, 0
1, 1331, 4676, 0
135, 152, 128, 0
40, 1822, 32214, 1
102, 179, 1372, 1
100, 228, 490, 0
49, 112, 436, 1
101, 197, 1444, 1
81, 268, 678, 0
23, 43, 232, 1
17, 35, 124, 1
88, 1063, 18874, 0
69, 100, 256, 0
39, 162, 1414, 1
56, 1431, 20320, 1
29, 48, 98, 0
119, 956, 14100, 1
125, 137, 62, 0
45, 57, 24, 0
102, 3360, 84198, 1
9, 33, 132, 1
50, 169, 1708, 0
33, 2523, 17402, 0
26, 3258, 34778, 0
93, 319, 4764, 1
71, 183, 1128, 1
30, 57, 166, 1
66, 391, 7802, 1
4, 11, 20, 1
20, 391, 5212, 1
66, 1773, 32278, 1
30, 129, 600, 0
67, 1245, 37642, 1
19, 39, 182, 1
67, 72, 8, 0
34, 50, 36, 0
88, 106, 104, 0
114, 177, 484, 0
67, 832, 4816, 0
34, 50, 170, 1
58, 92, 120, 0
20, 94, 978, 1
49, 61, 36, 0
28, 232, 3842, 1
30, 50, 154, 1
58, 798, 19098, 1
50, 3590, 50732, 0
21, 855, 7638, 0
97, 513, 5182, 0
78, 2561, 72248, 1
5, 14, 22, 1
71, 252, 582, 0
1, 7, 10, 0
19, 57, 244, 0
63, 141, 1274, 1
20, 686, 3296, 0
32, 136, 1574, 1
34, 41, 22, 0
6, 13, 24, 1
53, 75, 192, 1
29, 58, 278, 1
39, 86, 222, 0
68, 493, 6918, 1
138, 173, 424, 1
100, 1552, 18206, 0
37, 316, 5406, 1
10, 21, 76, 1
31, 106, 798, 1
67, 79, 44, 0
22, 42, 46, 0
67, 625, 13122, 1
18, 39, 192, 1
71, 3169, 59878, 1
12, 17, 8, 0
80, 195, 472, 0
78, 86, 36, 0
119, 149, 482, 1
77, 3420, 89722, 1
16, 18, 2, 0
66, 102, 112, 0
13, 191, 702, 0
76, 1494, 55080, 1
25, 34, 48, 1
77, 1830, 59178, 1
87, 89, 14, 1
1, 13, 26, 0
3, 8, 14, 1
84, 146, 808, 1
19, 276, 3172, 1
34, 746, 14182, 1
92, 690, 16714, 1
40, 70, 508, 1
81, 2169, 74060, 1
12, 28, 100, 1
20, 64, 590, 1
37, 125, 270, 0
23, 429, 3648, 0
134, 212, 1104, 0
33, 75, 314, 0
122, 212, 2298, 1
93, 223, 2724, 0
105, 113, 38, 0
87, 99, 70, 0
12, 22, 32, 1
22, 36, 168, 1
37, 1898, 32704, 1
139, 162, 216, 1
59, 236, 3014, 1
3, 34, 84, 0
21, 79, 430, 1
23, 138, 536, 0
22, 61, 272, 1
48, 2760, 45502, 1
92, 1941, 55384, 1
120, 214, 1276, 1
91, 2139, 88126, 1
28, 47, 144, 1
63, 714, 9988, 1
44, 1316, 23130, 1
40, 1402, 17838, 1
12, 28, 82, 1
75, 81, 16, 0
101, 279, 2890, 1
23, 145, 410, 0
44, 193, 436, 0
72, 86, 96, 1
4, 1735, 6004, 0
23, 40, 172, 1
38, 67, 228, 1
10, 25, 78, 1
32, 125, 904, 1
113, 162, 426, 0
30, 748, 3892, 0
57, 68, 52, 0
42, 67, 120, 1
31, 208, 1044, 0
32, 36, 8, 0
53, 179, 2034, 1
4, 212, 716, 0
17, 732, 2480, 0
105, 235, 1806, 0
26, 37, 46, 1
53, 785, 12206, 1
105, 178, 454, 0
133, 137, 12, 0
15, 22, 18, 1
21, 40, 82, 1
45, 54, 62, 1
4, 12, 28, 1
54, 431, 2556, 0
31, 739, 6058, 0
36, 624, 3090, 0
112, 134, 184, 0
127, 132, 28, 0
117, 300, 3712, 1
52, 230, 1946, 1
129, 360, 3676, 0
30, 130, 1044, 1
86, 657, 8512, 0
11, 17, 28, 1
26, 30, 8, 0
66, 880, 27148, 1
30, 625, 9352, 1
107, 145, 392, 1
71, 103, 254, 1
72, 2750, 46102, 0
60, 125, 326, 0
79, 248, 1816, 1
5, 10, 18, 1
10, 54, 124, 0
91, 3595, 46278, 0
43, 118, 896, 1
6, 1855, 8140, 0
75, 840, 4792, 0
67, 82, 58, 0
77, 97, 174, 0
75, 125, 526, 0
37, 53, 34, 0
122, 196, 1140, 1
32, 90, 360, 1
63, 771, 12762, 0
10, 17, 12, 0
68, 106, 584, 1
33, 45, 24, 0
26, 86, 190, 0
69, 105, 276, 0
66, 1741, 22452, 0
21, 37, 154, 1
33, 211, 1054, 0
14, 43, 154, 1
120, 758, 13296, 0
66, 71, 24, 0
10, 15, 10, 0
120, 873, 32482, 1
94, 100, 10, 0
110, 238, 1398, 1
134, 145, 54, 0
49, 3192, 16666, 0
31, 260, 2734, 1
59, 1882, 11838, 0
16, 20, 6, 0
71, 1931, 25428, 1
30, 35, 8, 0
87, 1361, 37012, 1
35, 165, 2168, 1
39, 275, 4440, 1
46, 933, 17148, 1
2, 7, 8, 0
7, 18, 50, 1
124, 141, 88, 0
31, 47, 104, 1
40, 1246, 15066, 0
74, 108, 170, 0
62, 414, 6064, 0
23, 91, 656, 1
90, 977, 21108, 0
72, 119, 214, 0
84, 1955, 72960, 1
86, 102, 52, 0
138, 515, 7356, 1
19, 147, 1366, 1
72, 1843, 24672, 0
64, 634, 14640, 1
121, 3797, 56220, 0
16, 441, 1504, 0
60, 1186, 6746, 0
61, 68, 30, 0
7, 13, 12, 0
127, 134, 26, 0
80, 1787, 14238, 0
35, 59, 470, 1
83, 107, 218, 1
64, 110, 400, 0
5, 381, 1272, 0
3, 11, 16, 1
48, 637, 14074, 1
50, 114, 1306, 1
69, 889, 5028, 0
27, 1821, 38004, 1
35, 1764, 15842, 0
9, 16, 14, 0
73, 90, 102, 0
73, 77, 8, 0
18, 2372, 19624, 0
53, 876, 15170, 1
36, 327, 1696, 0
88, 92, 6, 0
32, 138, 1208, 1
31, 36, 14, 0
55, 721, 10458, 0
17, 346, 3466, 1
52, 931, 5492, 0
8, 2160, 8030, 0
